"CCAA"	"IDENTHOGAR"	"ESTRATO"	"SEXO"	"EDAD"	"NORDEN"	"NADULTOS"	"NMENORES"	"A9"	"NORDEN_Pref"	"A7_2a"	"A7_2m"	"A8"	"NORINF"	"A5_otra"	"A10"	"A11"	"A12"	"B13"	"B14"	"B15_2"	"B16_2"	"B17"	"B18"	"B19a_2"	"B19b_2"	"B20a_2"	"B20b_2"	"B21a"	"B21b"	"CLASE_PR"	"C22_1"	"C22_2"	"C22_3"	"C22_4"	"C22_5"	"C22_6"	"C22_7"	"C22_8"	"C22_9"	"D23_1"	"D23_2"	"D23_3"	"D23_4"	"D23_5"	"D23_6"	"D23_7"	"D23_8"	"D23_9"	"D23_10"	"D23_11"	"D24"	"INGRESOS"	"FACTORHOGAR"
07	0007954	4	2	59	02	2	0	1	02	02		01	01		09	1	6													6	3	3	3	3	3	3	3	3	3	1	2	1	2	2	2	2	2	2	2	2	1	04	7
07	0007955	4	1	20	02	2	1			02	03	01	01		07	4	5													3	3	3	3	3	3	3	3	3	3	2	1	2	2	2	2	2	2	2	2	2		03	7
07	0007956	4	1	44	01	2	1	1	01	01	03	01	01			1	3													2	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	7
07	0007956	4	2	5	03	2	1			01	03	03	01		01	4	3													2	3	3	3	3	3	3	3	3	3													04	7
07	0007957	4	2	42	02	4	0			04		06	03		05	1	3													3	3	3	3	3	3	3	3	3	3													05	7
07	0007957	4	2	16	04	4	0			04		01	03		05	4	3													3	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		05	7
07	0007958	4	2	46	02	3	1			02	04	01	01		09	1	3													3	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	7
07	0007958	4	1	12	04	3	1			02	04	03	01		05	4	3													3	3	3	3	3	3	3	3	3	3													04	7
07	0007960	4	2	88	01	2	0	1	01	01		01	01			3	6													6	3	3	3	1	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		04	7
07	0007961	4	1	70	01	1	0	1	01	01		01	01			3	1													4	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		04	7
07	0007963	4	2	85	01	1	0	1	01	01		01	01			3	1													4	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		02	7
07	0007964	4	1	22	02	3	0			02		01	02			4	3													3	3	1	3	3	3	3	3	2	3	1	2	2	2	2	2	2	2	2	2	2		01	7
07	0007965	4	1	37	01	3	0			01		01	01			5	6													3	2	3	3	3	3	3	3	3	3	2	2	2	1	2	2	2	2	2	2	2		03	7
07	0007965	4	1	44	03	3	0			01		07	01		07	2	6													3	2	3	3	3	3	3	3	3	3													03	7
07	0007966	4	2	11	02	2	1			01	02	05	01		04	4	7													4	3	3	2	1	3	3	3	3	3													04	7
07	0007967	4	2	59	01	3	0	1	01	01		01	01			1	5													1	3	3	3	3	2	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		03	7
07	0007967	4	2	16	03	3	0			01		03	01		04	4	5													1	3	3	3	3	2	3	3	3	3													03	7
07	0007969	6	2	29	01	2	0			01		01	01			7	2													9	2	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	7
07	0007970	6	1	61	01	1	0	1	01	01		01	01			3	1													5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		03	7
07	0007971	6	1	38	02	2	0	1	02	02		01	02			2	8													5	3	3	3	3	3	3	3	3	3	2	1	2	2	2	2	2	2	2	2	2		04	7
07	0007972	6	2	73	02	2	0			01		02	01		04	6	2													5	2	3	3	3	3	3	3	3	3													03	7
07	0007973	6	1	79	02	3	0	1	02	01		02	01		04	3	4	1							000		000		9	9	3	3	3	3	3	3	3	3	3													04	7
07	0007974	6	1	66	01	4	0	1	01	01		01	01			3	3													5	3	3	3	3	3	3	3	3	3	1	2	1	2	2	2	2	2	2	2	2	3	05	7
07	0007974	6	2	32	03	4	0			01		03	01		09	2	3													5	3	3	3	3	3	3	3	3	3													05	7
07	0007975	6	1	62	01	4	0			04		06	03		06	3	3													4	3	3	3	3	3	3	3	3	3													04	7
07	0007975	6	1	22	03	4	0	1	03	04		07	03		08	1	3							241		731		1		4	3	3	3	3	3	3	3	3	3													04	7
07	0007976	6	1	43	01	2	2	1	01	01	03	01	01			1	3													6	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	7
07	0007976	6	2	2	03	2	2			01	03	03	01		01	7	3													6	3	3	3	3	3	3	3	3	3													04	7
07	0007977	6	2	77	01	4	0	1	01	02		06	02		04	3	7	3							477		530		3	3	3	3	3	3	3	3	3	3	3													03	7
07	0007977	6	2	52	03	4	0			02		02	02		08	1	7													3	3	3	3	3	3	3	3	3	3													03	7
07	0007978	4	2	59	01	3	0			03		06	03		09	1	3													2	3	3	3	9	3	3	3	3	3													03	7
07	0007978	4	2	23	03	3	0	1	03	03		01	03			1	3													2	3	3	3	9	3	3	3	3	3	1	1	2	2	2	2	2	2	2	2	2	1	03	7
07	0007979	4	1	55	02	2	0	1	02	02		01	01		05	1	2													5	2	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		01	7
07	0007981	4	1	66	01	1	0	1	01	01		01	01			3	1													5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		01	7
07	0007982	4	1	36	02	2	0	1	02	02		01	01		09	1	2													1	3	3	3	2	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		05	7
07	0007984	4	1	63	01	3	0	1	01	03		02	03		06	3	4	1							531		422		1	3	2	9	3	1	3	3	2	1	3													04	7
07	0007984	4	2	61	03	3	0			03		01	03			1	4													3	2	9	3	1	3	3	2	1	3	1	2	1	2	2	2	2	2	2	2	2	3	04	7
07	0007985	4	2	57	02	2	0			02		01	01		09	6	2													3	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		03	7
07	0007986	4	1	31	02	2	0	1	02	02		01	01		09	1	2													1	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		05	7
07	0007987	4	2	48	02	2	1			01	03	02	01		06	1	3													5	3	3	3	3	3	3	3	3	3													04	7
07	0007988	4	1	40	01	4	5	1	01	01	08	01	01			1	7													5	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	7
07	0007988	4	2	34	03	4	5			01	08	02	01		05	6	7													5	3	3	3	3	3	3	3	3	3													04	7
07	0007988	4	2	13	05	4	5			01	08	03	01		03	4	7													5	3	3	3	3	3	3	3	3	3													04	7
07	0007988	4	2	2	07	4	5			01	08	03	01		01	7	7													5	3	3	3	3	3	3	3	3	3													04	7
07	0007988	4	1	1	09	4	5			01	08	03	01		01	7	7													5	3	3	3	3	3	3	3	3	3													04	7
07	0007989	4	2	48	02	2	0			01		02	01		06	1	2													5	2	3	3	3	2	3	3	3	3													04	7
07	0007991	4	2	52	01	1	0	1	01	01		01	01			1	1													5	3	3	3	2	3	3	2	3	3	1	2	2	2	2	2	2	2	2	2	2		04	7
07	0007992	4	2	61	02	2	0	1	02	02		01	02			3	6													2	3	3	2	3	3	3	3	3	3	1	2	1	2	2	2	2	2	2	2	2	1	05	7
07	0007993	4	1	61	02	2	0	1	02	01		02	01		05	1	2							471		982		1		6	3	2	3	3	2	3	1	2	3													03	7
07	0007994	4	2	52	02	3	0			03		06	03		05	6	3													4	3	3	3	3	3	3	3	3	3													05	7
07	0007995	4	1	56	01	2	0	1	01	01		01	01			1	2													3	2	9	3	2	9	9	9	2	2	1	2	2	2	2	2	2	2	2	2	2		04	7
07	0007996	4	1	63	01	2	0	1	01	01		01	01			1	2													5	2	3	2	2	3	3	2	2	3	1	2	2	2	2	2	2	2	2	2	2		04	7
07	0007997	4	2	38	01	1	1	1	01	01	02	01	01			1	5													3	2	3	3	3	2	2	2	3	2	1	2	2	2	2	2	2	2	2	2	2		03	7
07	0007998	4	1	59	01	4	0	1	01	03		06	03		05	3	3	1							494		843		1	5	3	2	2	2	3	3	3	2	3													05	7
07	0007998	4	1	23	03	4	0			03		01	03			4	3													5	3	2	2	2	3	3	3	2	3	1	2	1	2	2	2	2	2	2	2	2	3	05	7
07	0007999	6	2	92	01	1	0	1	01	01		01	01			3	1													9	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		01	7
07	0008001	6	2	48	01	2	0			02		02	01		06	1	2													5	3	3	3	3	3	3	3	3	3													03	7
07	0008002	6	1	67	02	1	0	1	02	02		01	02			3	1													5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		03	7
07	0008003	6	1	49	02	2	0			01		02	01		06	2	2													2	3	3	3	3	3	3	3	3	3													04	7
07	0008004	6	1	28	02	2	0			02		01	02			1	6													9	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	7
07	0008006	6	1	69	01	6	0			06		06	05		04	3	4													4	3	3	3	3	3	3	3	3	3													03	7
07	0008006	6	1	40	03	6	0			06		07	05		05	1	4													4	3	3	3	3	3	3	3	3	3													03	7
07	0008006	6	1	38	05	6	0			06		07	05		09	1	4													4	3	3	3	3	3	3	3	3	3													03	7
07	0008007	6	1	74	01	5	0			03		07	05		03	3	8													9	3	3	3	3	3	3	3	2	3													05	7
07	0008007	6	2	70	03	5	0	1	03	03		01	05		04	6	8													9	3	3	3	3	3	3	3	2	3	1	2	1	2	2	2	2	2	2	2	2	1	05	7
07	0008007	6	1	41	05	5	0			03		03	05		07	1	8													9	3	3	3	3	3	3	3	2	3													05	7
07	0008009	6	1	47	01	1	0	1	01	01		01	01			1	1													5	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	7
07	0008011	6	1	72	01	1	0	1	01	01		01	01			3	1													5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		01	7
07	0008012	6	1	90	02	2	0	1	02	01		02	01		04	3	2	1							000		000		9	9	3	3	3	3	3	3	3	3	3													01	7
07	0008014	6	2	52	01	1	0	1	01	01		01	01			1	1													1	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	7
07	0008015	6	1	77	02	3	0	1	02	02		01	02			3	4													5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		04	7
07	0008016	6	1	89	01	2	0			02		02	01		04	3	2													5	3	3	3	2	3	3	3	3	3													03	7
07	0008017	6	1	47	01	1	0	1	01	01		01	01			1	1													3	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		01	7
07	0008019	6	2	77	01	1	0	1	01	01		01	01			3	1													5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		01	7
07	0008020	6	1	49	02	2	0			02		01	01		08	1	2													4	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		01	7
07	0008022	6	1	84	01	1	0	1	01	01		01	01			3	1													5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		02	7
07	0008023	6	2	88	02	2	0			01		06	01		04	3	6													2	3	3	3	3	3	3	3	3	3													03	7
07	0008024	6	2	56	02	2	0			02		01	02			2	6													6	3	3	3	2	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		03	7
07	0008025	6	2	66	02	2	0			02		01	01		04	6	2													9	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		04	7
07	0008026	6	1	74	02	3	0			01		07	01		04	3	8													6	3	3	3	3	3	3	3	3	3													05	7
07	0008027	6	1	59	01	1	0	1	01	01		01	01			5	1													5	3	3	3	3	3	3	3	3	3	2	2	2	1	2	2	2	2	2	2	2		01	7
07	0008029	6	2	86	01	1	0	1	01	01		01	01			3	1													5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		02	7
07	0008031	6	2	84	01	1	0	1	01	01		01	01			3	1													5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		03	7
07	0008033	6	1	84	01	2	0	1	01	02		02	02		04	3	2	1							011		611		3	5	3	3	3	3	3	3	3	3	3													04	7
07	0008034	6	1	73	01	2	0	1	01	01		01	01			3	8													5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	1	2	2	2	3	04	7
07	0008035	6	1	65	01	2	0			02		07	02		05	3	8													5	3	3	3	3	3	3	3	3	3													03	7
07	0008036	6	2	75	01	2	0			01		01	01			6	2													5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		02	7
07	0008037	6	1	70	01	3	0	1	01	03		06	03		04	3	4	1							011		611		3	5	3	3	3	3	3	3	3	3	3													05	7
07	0008037	6	1	41	03	3	0			03		01	03			1	4													5	3	3	3	3	3	3	3	3	3	1	2	1	2	2	2	2	2	2	2	2	3	05	7
07	0008039	4	1	46	01	1	0	1	01	01		01	01			1	1													5	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		01	7
07	0008040	4	2	40	02	2	0			01		02	01		08	1	2													6	3	3	3	3	3	3	3	3	3													05	7
07	0008041	4	2	93	02	2	0	1	02	02		01	02			6	2													9	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	1	2	2	2	3	02	7
07	0008043	4	1	46	01	3	0	1	01	01		01	01			1	3													5	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	7
07	0008043	4	2	17	03	3	0			01		03	01		04	4	3													5	3	3	3	3	3	3	3	3	3													04	7
07	0008044	4	2	47	02	3	1			02	04	01	01		06	2	3													1	3	3	3	3	3	3	3	3	3	1	1	2	2	2	2	2	2	2	2	2	1	04	7
07	0008044	4	2	12	04	3	1			02	04	03	01		03	4	3													1	3	3	3	3	3	3	3	3	3													04	9
09	0008046	6	2	34	01	1	0	1	01	01		01	01			1	1													3	3	3	3	1	3	3	2	2	2	1	2	2	2	2	2	2	2	2	2	2		02	9
09	0008047	6	2	67	02	3	0			02		01	01		05	3	4													2	3	3	1	1	3	3	3	2	3	2	2	1	2	2	2	2	2	2	2	2		05	9
09	0008048	6	1	57	01	3	0	1	01	01		01	01			1	7													4	3	3	3	2	3	3	3	2	2	1	2	2	2	2	2	2	2	2	2	2		04	9
09	0008048	6	1	21	03	3	0			01		03	01		05	2	7													4	3	3	3	2	3	3	3	2	2													04	9
09	0008049	6	1	15	02	2	1			02	03	01	01		05	4	5													4	3	3	3	2	3	3	2	2	2	1	2	2	2	2	2	2	2	2	2	2		01	9
09	0008050	6	1	40	01	2	2			02	04	02	02		05	1	3													5	3	3	3	2	3	3	3	2	3													04	9
09	0008050	6	2	10	03	2	2			02	04	03	02		04	4	3													5	3	3	3	2	3	3	3	2	3													04	9
09	0008051	6	1	43	01	3	3	1	01	05	02	04	06		09	1	7							852		224		1		2	3	3	3	2	3	3	3	2	3	1	2	1	2	2	2	2	2	2	2	2	1	05	9
09	0008051	6	2	8	03	3	3			05	02	05	06		01	4	7													2	3	3	3	2	3	3	3	2	3	1	2	1	2	2	2	2	2	2	2	2	1	05	9
09	0008051	6	2	76	05	3	3			05	02	01	06		03	3	7													2	3	3	3	2	3	3	3	2	3	1	2	1	2	2	2	2	2	2	2	2	1	05	9
09	0008052	6	1	44	01	2	1	1	01	02	03	02	01		05	1	3							381		833		1		5	3	3	2	3	2	2	3	1	3	1	2	2	2	2	2	2	2	2	2	2		04	9
09	0008052	6	2	6	03	2	1			02	03	03	01		01	4	3													5	3	3	2	3	2	2	3	1	3	1	2	2	2	2	2	2	2	2	2	2		04	9
09	0008053	6	2	78	02	2	0			02		01	01		04	6	2													5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		01	9
09	0008054	6	2	25	02	2	0			02		01	02			2	6													6	2	2	3	3	3	3	3	3	3	2	1	2	2	2	2	2	2	2	2	2		01	9
09	0008056	6	2	51	01	2	1	1	01	01	03	01	01			1	3													6	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		02	9
09	0008056	6	1	9	03	2	1			01	03	03	01		01	4	3													6	3	3	3	3	3	3	3	3	3													02	9
09	0008058	5	2	78	01	1	0	1	01	01		01	01			3	1													5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		02	9
09	0008059	5	1	63	02	3	0	1	02	01		06	02		99	1	4							477		530		2		3	3	3	9	3	1	1	1	3	2													01	9
09	0008060	5	2	55	01	3	0			02		06	01		05	1	4													4	3	3	3	3	3	3	3	3	3													05	9
09	0008060	5	1	58	03	3	0	1	03	02		06	01		05	1	4							412		320		1		4	3	3	3	3	3	3	3	3	3													05	9
09	0008061	5	2	67	02	3	0			02		01	01		04	6	4													9	3	3	2	3	1	1	1	1	2	1	2	1	2	2	2	2	2	2	2	2	3	05	9
09	0008062	5	2	53	01	2	0	1	01	02		06	02		09	1	5							853		223		1		1	3	3	3	3	3	3	3	3	3													04	9
09	0008063	6	1	47	01	1	0	1	01	01		01	01			1	1													4	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		01	9
09	0008064	6	1	26	04	3	0			05		03	03		07	1	4													5	3	3	3	3	3	3	3	3	3	1	1	2	2	2	2	2	2	2	2	2	1	05	9
09	0008065	6	1	84	01	2	0	1	01	02		02	00	2	04	3	2	1							412		131		2	1	3	3	3	3	3	3	3	3	3													03	9
09	0008066	6	2	41	01	1	1	1	01	01	02	01	01			5	5													5	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	1		04	9
09	0008067	6	1	3	01	2	1			02	01	03	03		01	4	3													5	3	3	2	2	3	2	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	9
09	0008067	6	1	42	03	2	1	1	03	02	01	02	03		07	1	3							412		712		3		5	3	3	2	2	3	2	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	9
09	0008068	6	2	13	02	2	2			04	03	03	04		05	4	3													3	3	3	3	3	3	3	3	3	3													05	9
09	0008068	6	2	45	04	2	2	1	04	04	03	01	04			1	3													3	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		05	9
09	0008069	6	1	68	02	2	0	1	02	02		01	02			3	2													4	3	2	3	3	9	9	2	3	1	2	2	1	2	2	2	2	2	2	2	2		04	9
09	0008071	6	2	65	01	1	0	1	01	01		01	01			1	1													6	3	3	2	3	2	2	3	2	2	1	2	2	2	2	2	2	2	2	2	2		02	9
09	0008072	6	2	53	02	2	0			02		01	01		05	5	2													5	3	3	1	1	3	1	3	1	2	2	2	1	1	2	2	2	2	2	2	2	3	04	9
09	0008073	6	2	24	02	4	0			02		01	04		09	1	3													3	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		05	9
09	0008073	6	2	55	04	4	0			02		06	04		06	1	3													3	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		05	9
09	0008074	6	1	37	02	3	4			01	05	07	01		09	5	7													5	3	3	3	2	3	3	2	3	3													05	9
09	0008074	6	2	14	04	3	4			01	05	03	01		05	4	7													5	3	3	3	2	3	3	2	3	3													05	9
09	0008074	6	2	5	06	3	4			01	05	03	01		01	4	7													5	3	3	3	2	3	3	2	3	3													05	9
09	0008075	6	2	80	01	1	0	1	01	01		01	01			3	1													9	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		02	9
09	0008076	6	1	72	02	2	0			02		01	01		04	3	2													5	3	2	2	9	9	3	3	2	3	2	2	1	2	2	2	2	1	2	2	2	3	03	9
09	0008078	6	1	74	01	2	0	1	01	01		01	01			3	2													5	2	3	2	3	2	2	2	2	3	2	2	1	2	2	2	2	2	2	2	2		04	9
09	0008079	6	2	90	01	2	0			02		02	02		04	3	2													1	3	3	3	3	3	3	3	3	3													04	9
09	0008080	6	1	48	01	1	0	1	01	01		01	01			5	1													1	3	3	3	3	3	3	3	2	3	2	2	2	1	2	2	2	1	2	2	2	4	03	9
09	0008082	6	2	51	01	3	0	1	01	01		01	01			1	5													6	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	9
09	0008082	6	1	23	03	3	0			01		03	01		05	1	5													6	3	3	3	3	3	3	3	3	3													04	9
09	0008083	6	2	31	02	2	2			01	03	02	01		04	6	3													5	3	3	3	3	3	3	9	3	3													99	9
09	0008083	6	2	3	04	2	2			01	03	03	01		01	4	3													5	3	3	3	3	3	3	9	3	3													99	9
09	0008084	6	2	37	02	2	5			02	04	01	02			6	3													5	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2		03	9
09	0008084	6	2	12	04	2	5			02	04	03	02		04	4	3													5	2	2	2	2	2	2	2	2	2													03	9
09	0008084	6	2	4	06	2	5			02	04	03	02		01	4	3													5	2	2	2	2	2	2	2	2	2													03	9
09	0008085	1	2	25	01	1	0	1	01	01		01	01			1	1													5	3	3	3	3	1	1	1	3	1	1	2	2	2	2	2	2	2	2	2	2		02	9
09	0008086	1	1	24	02	5	0			05		10	02		03	2	8													9	3	3	2	3	3	3	1	2	3	2	2	2	2	2	2	2	2	2	2	1		99	9
09	0008086	1	1	20	04	5	0			05		10	02		07	2	8													9	3	3	2	3	3	3	1	2	3	2	2	2	2	2	2	2	2	2	2	1		99	9
09	0008087	1	2	47	01	2	0	1	01	01		01	02		05	1	2													3	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		01	9
09	0008088	1	2	82	01	2	0			02		02	01		03	6	2													4	2	1	2	2	1	1	2	3	1													02	9
09	0008089	1	2	55	01	2	0	1	01	01		01	01			3	6													9	2	2	3	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	1	04	9
09	0008090	1	1	56	01	3	1	1	01	01	04	01	03		04	1	3													3	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		01	9
09	0008090	1	2	6	04	3	1			01	04	03	03		01	4	3													3	3	3	3	3	3	3	3	3	3													01	9
09	0008091	1	1	75	01	1	0	1	01	01		01	00	1		3	1													3	3	3	3	2	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		04	9
09	0008093	1	1	36	01	2	3	1	01	01	03	01	01			1	3													1	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	9
09	0008093	1	1	13	03	2	3			01	03	03	01		04	4	3													1	3	3	3	3	3	3	3	3	3													04	9
09	0008093	1	1	2	05	2	3			01	03	03	01		01	7	3													1	3	3	3	3	3	3	3	3	3													04	9
09	0008094	1	2	23	02	4	0	1	02	03		10	02		08	4	8						2							9	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	1	2	2	2		01	9
09	0008094	1	1	23	04	4	0			03		10	02		08	4	8													9	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	1	2	2	2		01	9
09	0008096	1	2	64	01	1	0	1	01	01		01	01			1	1													3	3	3	3	1	3	3	3	1	3	1	2	2	2	2	2	2	2	2	2	2		03	9
09	0008097	1	2	77	02	2	0			01		02	02		09	3	2													2	3	3	3	2	3	3	3	3	2	2	2	1	2	2	2	2	2	2	2	2		03	9
09	0008098	1	2	77	02	2	0	1	02	01		02	01		09	3	2	1							861		212		1	2	3	3	2	2	3	3	3	2	3													05	9
09	0008099	1	2	28	02	3	0			01		02	02		05	2	3													5	1	2	1	3	3	3	1	3	3													03	9
09	0008100	1	1	64	01	3	0	1	01	03		07	01		06	1	8							494		841		1		5	3	3	3	1	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	9
09	0008100	1	2	53	03	3	0			03		01	01		06	1	8													5	3	3	3	1	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	9
09	0008101	1	2	32	02	4	2			01	03	02	01		02	6	7													4	3	3	3	3	3	3	3	3	3													01	9
09	0008101	1	2	2	04	4	2			01	03	03	01		01	7	7													4	3	3	3	3	3	3	3	3	3													01	9
09	0008101	1	2	67	06	4	2			01	03	06	01		02	2	7													4	3	3	3	3	3	3	3	3	3													01	9
09	0008103	1	2	65	01	2	0			01		01	02		05	6	2													3	3	3	3	2	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		03	9
09	0008104	1	2	59	01	1	0	1	01	01		01	01			1	1													1	3	3	3	2	3	3	2	2	3	1	2	2	2	2	2	2	2	2	2	2		05	9
09	0008105	1	2	54	02	3	0			02		01	02			6	4													5	2	2	3	2	3	3	2	3	3	1	2	2	2	2	2	2	2	2	2	2		04	9
09	0008106	1	2	52	01	2	0	1	01	03		03	01		09	1	6							854		221		1		1	2	3	3	3	3	3	2	2	2	1	2	1	2	2	2	2	1	2	2	2	1	05	9
09	0008107	1	2	40	01	2	0	1	01	01		01	01			2	2													5	2	3	3	3	3	3	3	3	3	2	1	2	2	2	2	2	2	2	2	2		03	9
09	0008108	1	1	81	01	1	0	1	01	01		01	01			3	1													4	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		04	9
09	0008109	1	1	61	02	2	0	1	02	01		02	01		06	3	2	1							841		430		1	3	3	2	3	2	3	2	3	2	2													05	9
09	0008110	1	2	37	03	3	0			04		03	01		05	1	4													3	3	3	3	3	3	3	3	3	3	1	2	1	2	2	2	2	2	2	2	2	3	05	9
09	0008111	1	2	77	01	4	0	1	01	03		08	01		06	3	7	2		412	712	1								5	3	3	1	3	3	3	3	2	1													05	9
09	0008111	1	2	15	03	4	0			03		01	01		05	4	7													5	3	3	1	3	3	3	3	2	1	1	2	1	2	2	2	2	2	2	2	2	1	05	9
09	0008112	1	1	52	01	1	1	1	01	01	02	01	01			5	5													5	3	3	3	3	3	3	3	3	3	2	2	2	1	2	2	2	2	2	2	2		01	9
09	0008113	1	1	45	01	3	1	1	01	02	04	02	02		09	1	3							853		223		1		1	2	2	3	2	9	9	3	2	3													05	9
09	0008113	1	1	16	03	3	1			02	04	03	02		05	4	3													1	2	2	3	2	9	9	3	2	3													05	9
09	0008114	6	1	66	01	2	0	1	01	01		01	01			3	6													5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		04	9
09	0008115	6	2	45	01	2	0			02		03	02		07	2	6													5	3	3	3	3	3	3	3	3	3													05	9
09	0008116	6	2	87	01	1	0	1	01	01		01	01			3	1													3	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		02	9
09	0008118	6	1	55	01	3	0			03		06	03		05	1	3													4	3	3	3	3	3	3	3	3	3													05	9
09	0008118	6	1	21	03	3	0	1	03	03		01	03			1	3													4	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		05	9
09	0008119	6	2	62	02	3	0	1	02	02		01	02			3	4													3	3	3	3	3	3	3	3	3	3	1	2	1	2	2	2	2	2	2	2	2	3	05	9
09	0008120	6	2	82	01	4	0			04		02	04		05	3	4													3	3	3	3	3	3	3	3	3	3													05	9
09	0008120	6	2	57	03	4	0			04		04	04		07	1	4													3	3	3	3	3	3	3	3	3	3													05	9
09	0008121	6	2	28	01	2	2	1	01	01	04	01	01			2	3													4	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	9
09	0008121	6	1	30	03	2	2			01	04	02	01		07	1	3													4	3	3	3	3	3	3	3	3	3													04	9
09	0008122	6	1	41	01	1	2	1	01	01	02	01	01			1	5													1	3	3	3	1	3	3	1	3	3	1	2	2	2	2	2	2	2	2	2	2		04	9
09	0008122	6	2	8	03	1	2			01	02	03	01		01	4	5													1	3	3	3	1	3	3	1	3	3													04	9
09	0008123	6	1	18	02	4	1			03	04	03	03		07	1	3													6	3	3	3	3	3	3	3	3	3													04	9
